标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【效果图设计】134平 住宅室内设计,https://task.epwk.com/675189/,5598人,21人,¥1000,圆满完成,单人悬赏,小超77833,一、里面的4个图：图一是我的户型，图二是对面的户型图（图一图二户型一样的，朝东的图是根据朝西的图PS过来的）相似图1和相似图2跟我的户型不一样但是大体布局差不多，上传是为了给你们提供更多直白的参考。二、相关尺寸：我房子一共是134平米左右。（图片没有具体尺寸，希望你们能克服一下，有问题与我保持联系，后期我尽量提供具体的尺寸图，目前我只能提供大概的尺寸）大阳台是宽3.5米左右长4.5米左右，占30平米左右。客厅40平米左右，主卧25平米左右 ，次卧一可能 20平米左右， 次卧二可能 15平米左右，餐厅可能不到10平米，厨房6平米左右。生活阳台4平米左右。客厅卫生间 4平米左右 。主卧卫生间 5平米左右 （靠近南面我想放个浴缸）。三、风格要求：1、重点是大阳台、 重点是大阳台、重点是大阳台（重要的事情说三遍）主要按照欧式风或者 日式风两种主打风格，其他如果你们觉得很好也可以提供参考（我们在11层顶层，视野好光线好），要求有：办公，学习，休闲，具有书房功能，偶尔吃个饭（个人比较喜欢日式风，一平米左右的换鞋空间，换完鞋子有个台阶木质的地板，阳台窗户下我想看书学习，可以设计一排靠窗的连体桌子，吧台椅子，但是怕光线太强，具体怎么设计你们发挥下）；2、其他的区域配合大阳台的风格就行了主要是欧式和日式风格看你们发挥；3、因为有一个次卧很小，设计衣柜的时候可以把两个卧室之间的墙设计成小次卧的衣柜；4、次卧的床都设计成1米2的小床。5、也可以尝试吧大阳台设计成生活区，有沙发，电视等，假山 鱼池，当成客厅也行！ 如果日式不好看就重点设计欧式，简约风，地中海，现代风，都行！你们看吧 啥漂亮选啥！原创原创原创 谢谢合作！,2018.10.27,2018.11.29,任务编号：675189,,,,厦门创啥艺术设计有限公司,https://shop.epwk.com/omdwk3x6wdrp/,厦门创啥艺术设计有限公司,出售服务,https://shop.epwk.com/omdwk3x6wdrp/chushou/,企业,七品,40分,,,厦门创啥艺术设计有限公司,,装修设计,价格面议,宣传册/单页/折页设计,价格面议,海报设计,价格面议,VI设计,价格面议,包装设计,价格面议,LOGO设计,价格面议,,,,,,
【其他建筑设计】花茂景区游客服务中心创意形象设计征集,https://task.epwk.com/674799/,6428人,12人,¥18000,圆满完成,单人悬赏,gzzyxtsg,"1、只需提供创意的外形图,  电脑、手绘均可。2、建筑设计的专业设计人员或具有一定美术功底的专业人士均可参加。3、体现乡村地方特色气息（土陶、小青瓦）。4、具体详情参看附件",2018.10.26,2018.12.10,任务编号：674799,,,,苏茗装饰设计,https://shop.epwk.com/m7d7w9zqw5q8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【软装设计】企业形象墙设计,https://task.epwk.com/661577/,2432人,9人,¥500,圆满完成,单人悬赏,倒影中的女孩,公司名称：上海弘力幕墙工程有限公司公司行业：建筑行业设计内容：公司背景墙设计设计要求：  1、大气、简洁、明快；  2、能体现本企业行业；  3、与周边环境协调；  4、有公司LOGO及公司名称； 5、附上创意说明及设计尺寸。 背景墙尺寸：宽1.96米，高2.16米  备注：公司大门（玻璃门）正对面就是企业背景墙，墙体中间位置贴了墙砖，需要在墙砖上方设计内容（位置看附件图片标出的位置）,2018.09.18,2018.09.29,任务编号：661577,,,,雨夜设计工作室,https://shop.epwk.com/0jnekk26rnv3/,雨夜设计工作室,出售服务,https://shop.epwk.com/0jnekk26rnv3/chushou/,工作室,一品,68分,,,雨夜设计工作室,,高端logo设计,"￥1500
            /起",包装设计,"￥3000
            /起",VI设计,"￥8888
            /起",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】小户型两居设计,https://task.epwk.com/657643/,5445人,12人,¥700,圆满完成,单人悬赏,o5b91e619e2739,"住宅装修要求 一、基本情况1、套内实用面积49.1平方米，两房一厅一卫，尺寸见附图。 2、家庭成员：一家三口偶尔小孩奶奶也会过来居住几月，次卧为老人家居住。 3、装修预算：费用在5万,含卧室衣柜和橱柜，不含家电。二、具体要求 1、整体风格：现代、简约、实用、温馨，明亮，方便清洁打扫，本人喜欢宽敞明亮简洁。要符合传统风水，要写明设计原因。2、房间内四周做石膏线吊顶，尽量简洁、美观。卧室、客厅、餐厅及过道为复合木地板，厨房、卫生间、为瓷砖。 3、客餐厅：要求时尚占地空间小，吊顶尽量简洁，尽量少射灯，电视墙尽量时尚，需有电话布线，网线，有线电视，多备电源插口，布置合理。功能分区要自然，装饰要有所呼应，达到风格统一。餐厅位置小。如果设计师有创意，感谢提供方案参考。主卧、次卧挂式空调4、主卧：主卧放一张双人床1.8*1.5米和一张单人儿童床，要有衣柜5、次卧：需摆放1.8*1.5m床，飘窗阳台希望能跟次卧合成一体成为一个房间。因为客厅太小要把客厅和8.6平的房间的墙体打掉往前扩展，让客厅稍微变大。此墙体设计为玻璃含百叶玻璃隔断门。设计师能够合理利用、达到美观实用的效果。小次卧和5.8平阳台合成一体。小卧室阳台需要有晾衣服功能。7、卫生间：干湿分离，安装淋浴器、坐便器、、洗脸台, 需考虑简单储物需要，卫生间要做吊顶，装抽风机。 8、厨房：厨房放置整体橱柜、微波炉，消毒柜，要多设计电源插口（微波炉、油烟机、电饭煲、豆浆机等）。厨房较小多考虑储物功能。另外冰箱厨房可能没有地方放，也可以考虑进门对面卫生间局部墙体打断后放置冰箱 19、强电：A、配电箱对照明和插座分别控制，空调要单独用专线，厨房、卫生间独立控制。B、卧室灯在卧室门口和床头均可开关；C、根据功能和设计，请给出各房间照明建议。 11、弱电：客厅、主卧、有网线、电话线、有线电视接口。 三、中标条件： A、必须体现优秀的你对此装修独有的设计理念的设计方案。请勿提供简单堆砌模型渲染出的效果图或与本户型无任何相似性的参考图片。 B、设计方案：布局合理，功能实用，切合实际、简约时尚，考虑较全面，符合功能及预算要求，设计符合传统风水 C、设计资料：设计说明阐述设计理由，设计图纸详尽便于施工。 D、设计师对设计的方案根据双方交流能进行合理、及时修改。 E、竞标人员可以先出平面布置图和关键的效果图参考，中标后必须提供施工图，以及水电布局图。 F、如果还有什么需要了解的，多与业主沟通。 四、中标后须提供的资料 1、平面、立面图：要求详细注明各工作区和功能区名称；有高差变化时须注明标高。 2、效果图：客餐厅、厨房、卧室、阳台及卫生间等；要能清楚的看到各角度的墙面、地面及吊顶；效果图纸应包括每个房间（家具、电器和灯饰的摆放)及通道的效果；尽量使用3D制作。3、必须要有详细施工图纸一套（平面设计图（CAD格式），装修平面图，吊顶图，立面装修图，地板布置图、强弱电路图（弱电包括电话、网络、电视），电灯插座、开关控制布置，地面防水处理、给排水路图，主要立面图，节点大样图等 .每张图纸要求有材料清单：有图例、材料名称、规格型号，数量，参考品牌，参考价格等便于我今后方便购买。4、为达到设计效果，必须附有主要的施工工艺说明及施工注意事项的说明资料。 5、设计图纸能够为A3幅面规格打印输出。 总之，我拿着上述资料找到施工队就可以完全按方案装修。 6、如果设计师有什么更创新大胆的设计思路也可以沟通，尽量发挥，不单拘泥此种格式。 好啦！接下来就拜托各位设计大师了！ 任务征集期间，雇主联系QQ:592664270",2018.09.07,2018.09.18,任务编号：657643,,,,厦门创啥艺术设计有限公司,https://shop.epwk.com/omdwk3x6wdrp/,厦门创啥艺术设计有限公司,出售服务,https://shop.epwk.com/omdwk3x6wdrp/chushou/,企业,七品,40分,,,厦门创啥艺术设计有限公司,,装修设计,价格面议,宣传册/单页/折页设计,价格面议,海报设计,价格面议,VI设计,价格面议,包装设计,价格面议,LOGO设计,价格面议,,,,,,
【软装设计】设计店招及店内形象墙,https://task.epwk.com/649703/,3527人,13人,¥500,圆满完成,单人悬赏,卫斯李,店名：涮烤优品    品牌是：刘老帽    主营和烧烤、火锅相关的一切用具、食材。1、需要设计店招。按4m*1.5m设计店招名字里可以叫帽哥涮烤优品，也可以直接叫涮烤优品，一侧需放置logo，目前logo有些复杂，但是已经注册，可根据美学需求，适当简化。店招里下方需体现:帽哥带你在家轻松享受火锅、烧烤美食。以及加盟电话：13000000000。2、店内需要一个形象墙，按3*3.5m设计，但注意前面需要加一个吧台形象墙仍然以店名为主题，加一句注释：火锅、烧烤食材自选超市。3、店内装修店内四面墙分为，一侧为普通展架、一侧为冷鲜展示柜、中间为矮冰冻柜，还有一侧和面对面的可做形象墙。展柜上方需定制logo贴。前期先做这些，后期仍有部分物料设计，中标单位可继续合作，另付费。logo不知道为什么psd的传不上去，大家可先用这个小的做样稿。,2018.08.16,2018.08.31,任务编号：649703,,,,悦禾品牌设计,https://shop.epwk.com/j7n38ze2l5e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【单身公寓设计】200平二手房改造（需要5室3卫一厨2厅）,https://task.epwk.com/647058/,3611人,25人,¥500,圆满完成,单人悬赏,o5a5f2c4318e4e,找设计师设计一个更合理的平面布置图，平时常住人口为：我们夫妻2个， 我妹夫妻2个，我2个女儿一间，我岳母一间，在一间客卧。卫生间要一间主卧内的，2间公共的卫生间。增加的一个卫生间不能离现有的卫生间，安装马桶考虑。目前卧室这边是沿马路面，噪音比较大。希望卧室放到里面不朝马路这边。现有的墙体都是28厘米宽的，希望尽量保留原来墙体。（2楼，拆墙邻居不放心）布局合理，有足够的收纳位置。9-20号电话不方便，尽量微信联系我。谢谢,2018.08.08,2018.09.01,任务编号：647058,,,,坐听雨歌,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【别墅设计】别墅房内部结构（重新装修）设计和园子（重新）设计,https://task.epwk.com/645492/,5083人,18人,¥1200,圆满完成,单人悬赏,o598014c466d2c,在美国的别墅，要重新装修，需要做室内和室外的设计。本次先只做室内的设计，希望能够提供效果图，哪怕是手绘的。别墅属于Bench的那种，分两层。主要设计工作涉及四个部分：一层到二层的楼梯设计（需要调整布局）；一层圆房子改做成两个卧室，要考虑到一侧墙面完全没有窗户，如何让卫生间和衣帽间能有光线；二层圆房子改成一个主卧，要考虑一侧墙面完全没有窗户，如何让卫生间和衣帽间有光线，同时要确保利用边上的阳台；原先主卧的区域，在主卧移走的情况下，作些调整，一是减少原主卧衣帽间的空间，二是放大客卧2的卫生间，可以接受客卧2/3合用卫生间的思路。厨房间等其它区域，基本都不需要改动。,2018.08.04,2018.11.12,任务编号：645492,,,,o5b6aea2456e42,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】麦杆画展厅效果图制作,https://task.epwk.com/645416/,2646人,9人,¥500,圆满完成,单人悬赏,nbcxzhuoyue,本展厅是一所小学的麦杆画展示厅，设计应体现小学生的年龄特点。 展厅布置主要内容：1、麦杆如何生产出来的？2、麦杆画制作方法3、麦杆画制作工具展示4、麦杆画作品展示5、麦杆画制作台6、窗户位置设计成有门门洞出2张效果图，包含展厅全部空间。附件中样图为原来设计效果图的一张，学校不满意，主要原因一是作为展厅空间布局不合理，制作台太多了，二是设计未能体现小学生年龄特点。,2018.08.04,2018.08.29,任务编号：645416,,,,你说我画—设计工作室,https://shop.epwk.com/2j5xogkpx5xm/,你说我画—设计工作室,出售服务,https://shop.epwk.com/2j5xogkpx5xm/chushou/,工作室,六品,40分,,,你说我画—设计工作室,,室内装修-设计,"￥50
            /次",柜体-CAD图纸细化,"￥200
            /起",室内平面设计方案,"￥350
            /件",室内720全景图设计表现,"￥100
            /起",工装效果图设计制作,"￥100
            /起",室内单张效果图设计制作,"￥50
            /起",,,,,,
【软装设计】企业形象墙设计,https://task.epwk.com/644693/,4511人,18人,¥500,圆满完成,单人悬赏,o5b5e506b5f9af,嘉兴市净源循环环保科技有限公司，位于海盐县经济开发区，是海盐县内一家具有危险废物废酸处置资质的企业，公司按照循环经济理念，变废为宝的理念，目前可实现废酸废碱、废活性炭、废磷化渣等危险废物的处理，通过处理可将其变成无害化的产品，实现资源化循环利用。设计内容：企业形象墙设计               设计要求： 1、大气、简洁、明快; 2、有视觉冲击力，体现本企业的特色。 3、与周边环境协调。 4、附上创意说明。      5. 墙面尺寸：长36米、高6米,2018.08.02,2018.08.26,任务编号：644693,,,,爵视高端品牌设计,https://shop.epwk.com/2j5xo1xxg5xm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
